state initials,county name,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,year
KS,Coffey County,490,513,672,898,1068,2019
KS,Comanche County,490,508,672,842,979,2019
KS,Cowley County,522,542,717,936,969,2019
KS,Crawford County,565,569,752,1059,1135,2019
KS,Decatur County,490,508,672,925,979,2019
KS,Dickinson County,449,528,699,941,945,2019
KS,Edwards County,490,508,672,842,979,2019
KS,Elk County,490,508,672,842,1153,2019
KS,Ellis County,528,551,725,954,1254,2019
KS,Ellsworth County,495,513,679,851,918,2019
KS,Finney County,578,609,793,994,1164,2019
KS,Ford County,566,587,777,1075,1125,2019
KS,Franklin County,563,631,835,1046,1220,2019
KS,Geary County,773,778,1029,1462,1807,2019
KS,Gove County,490,508,672,842,908,2019
KS,Graham County,490,587,672,886,979,2019
KS,Grant County,490,508,672,842,979,2019
KS,Gray County,527,547,724,907,1015,2019
KS,Greeley County,535,555,734,960,1069,2019
KS,Greenwood County,490,564,672,842,1039,2019
KS,Hamilton County,512,531,703,881,950,2019
KS,Harper County,514,534,706,885,1083,2019
KS,Haskell County,643,668,883,1106,1286,2019
KS,Hodgeman County,497,545,682,918,922,2019
KS,Jewell County,490,553,672,842,908,2019
KS,Kearny County,490,508,672,860,979,2019
KS,Kiowa County,432,587,672,970,1180,2019
KS,Labette County,455,536,709,920,1101,2019
KS,Lane County,535,555,734,966,1069,2019
KS,Lincoln County,490,577,672,879,979,2019
KS,Logan County,490,508,672,972,1057,2019
KS,Lyon County,440,508,672,969,987,2019
KS,McPherson County,573,594,786,995,1123,2019
KS,Marion County,490,508,672,842,908,2019
KS,Marshall County,490,508,672,859,953,2019
KS,Meade County,490,513,672,905,908,2019
KS,Mitchell County,492,511,676,847,985,2019
KS,Montgomery County,501,525,694,915,1011,2019
KS,Morris County,490,541,672,923,926,2019
KS,Morton County,490,508,672,860,908,2019
KS,Nemaha County,490,555,672,930,1174,2019
KS,Neosho County,490,582,672,900,908,2019
KS,Ness County,490,587,672,924,927,2019
KS,Norton County,490,508,672,955,979,2019
KS,Osborne County,490,587,672,905,908,2019
KS,Ottawa County,519,538,712,950,971,2019
KS,Pawnee County,490,508,672,879,979,2019
KS,Phillips County,490,587,672,922,979,2019
KS,Pratt County,556,599,763,956,1301,2019
KS,Rawlins County,490,508,672,842,979,2019
KS,Reno County,496,584,772,967,1101,2019
KS,Republic County,490,554,672,951,955,2019
KS,Rice County,490,517,672,896,1084,2019
KS,Rooks County,490,527,672,842,908,2019
KS,Rush County,490,565,672,935,938,2019
KS,Russell County,513,532,704,969,1026,2019
KS,Saline County,552,611,800,1046,1120,2019
KS,Scott County,624,647,856,1072,1409,2019
KS,Seward County,486,655,756,1004,1114,2019
KS,Sheridan County,490,508,672,873,979,2019
KS,Sherman County,552,572,757,948,1023,2019
KS,Smith County,490,567,672,903,979,2019
KS,Stafford County,495,514,680,852,919,2019
KS,Stanton County,490,508,672,842,979,2019
KS,Stevens County,543,564,746,935,1158,2019
KS,Thomas County,490,547,672,972,1007,2019
KS,Trego County,496,595,681,853,921,2019
KS,Wallace County,490,564,672,940,979,2019
KS,Washington County,490,508,672,842,908,2019
KS,Wichita County,490,508,672,972,979,2019
KS,Wilson County,490,510,672,932,1107,2019
KS,Woodson County,498,516,683,856,995,2019
KY,Adair County,451,467,618,811,935,2019
KY,Anderson County,540,659,754,1015,1019,2019
KY,Ballard County,501,529,700,877,946,2019
KY,Barren County,426,543,663,872,902,2019
KY,Bath County,478,504,667,836,940,2019
KY,Bell County,473,511,618,832,835,2019
KY,Boyle County,522,574,729,994,1154,2019
KY,Breathitt County,443,467,618,840,843,2019
KY,Breckinridge County,464,467,618,774,1010,2019
KY,Caldwell County,443,536,618,807,843,2019
KY,Calloway County,490,577,763,1028,1031,2019
KY,Carlisle County,486,513,679,851,926,2019
KY,Carroll County,520,554,726,1013,1032,2019
KY,Carter County,465,491,649,813,988,2019
KY,Casey County,443,534,618,811,835,2019
KY,Clay County,443,539,618,774,1034,2019
KY,Clinton County,448,498,625,783,845,2019
KY,Crittenden County,443,513,618,840,843,2019
KY,Cumberland County,450,515,652,817,889,2019
KY,Elliott County,486,537,679,851,926,2019
KY,Estill County,443,467,618,786,890,2019
KY,Fleming County,443,467,618,774,843,2019
KY,Floyd County,523,527,642,846,1070,2019
KY,Franklin County,582,678,813,1065,1220,2019
KY,Fulton County,486,489,647,816,875,2019
KY,Garrard County,488,538,681,853,1035,2019
KY,Graves County,468,494,653,877,918,2019
KY,Grayson County,443,539,618,840,843,2019
KY,Green County,445,469,621,778,839,2019
KY,Harlan County,482,502,618,832,835,2019
KY,Harrison County,464,507,648,893,1011,2019
KY,Hart County,443,516,618,870,978,2019
KY,Hickman County,443,489,618,832,835,2019
KY,Hopkins County,496,523,692,912,1003,2019
KY,Jackson County,443,489,618,877,880,2019
KY,Johnson County,443,486,618,832,835,2019
KY,Knott County,443,467,618,784,837,2019
KY,Knox County,443,523,618,843,1085,2019
KY,Laurel County,480,568,671,920,1054,2019
KY,Lawrence County,443,526,618,839,843,2019
KY,Lee County,443,483,618,788,843,2019
KY,Leslie County,474,489,618,840,843,2019
KY,Letcher County,485,543,677,848,928,2019
KY,Lewis County,443,517,618,774,912,2019
KY,Lincoln County,443,470,618,808,939,2019
KY,Livingston County,487,559,680,924,927,2019
KY,Logan County,470,541,657,860,888,2019
KY,Lyon County,443,483,618,840,843,2019
KY,McCracken County,506,596,788,997,1199,2019
KY,McCreary County,443,467,618,808,835,2019
KY,Madison County,500,546,722,1029,1073,2019
KY,Magoffin County,443,539,618,809,843,2019
KY,Marion County,470,573,656,822,1058,2019
KY,Marshall County,626,642,735,921,1002,2019
KY,Martin County,443,474,618,840,843,2019
KY,Mason County,465,520,650,840,887,2019
KY,Menifee County,468,494,653,818,883,2019
KY,Mercer County,485,512,677,905,1189,2019
KY,Metcalfe County,443,540,618,774,835,2019
KY,Monroe County,454,479,634,809,857,2019
KY,Montgomery County,522,551,729,917,1202,2019
KY,Morgan County,443,540,618,791,836,2019
KY,Muhlenberg County,448,504,626,784,877,2019
KY,Nelson County,523,553,731,1050,1053,2019
KY,Nicholas County,443,467,618,840,843,2019
KY,Ohio County,443,498,618,840,843,2019
KY,Owen County,475,503,663,872,904,2019
KY,Owsley County,443,489,618,840,843,2019
KY,Perry County,443,489,618,832,835,2019
KY,Pike County,529,559,739,926,1087,2019
KY,Powell County,458,523,639,823,872,2019
KY,Pulaski County,435,517,662,855,895,2019
KY,Robertson County,492,519,687,861,937,2019
KY,Rockcastle County,464,467,618,859,964,2019
KY,Rowan County,526,619,734,920,1108,2019
KY,Russell County,509,512,618,805,1085,2019
KY,Simpson County,522,590,729,913,985,2019
KY,Taylor County,521,524,654,862,959,2019
KY,Todd County,480,507,671,841,907,2019
KY,Union County,443,540,618,878,1085,2019
KY,Washington County,482,523,673,843,1162,2019
KY,Wayne County,443,540,618,894,907,2019
KY,Webster County,443,518,618,892,914,2019
KY,Whitley County,459,550,641,803,1093,2019
KY,Wolfe County,443,467,618,778,843,2019
LA,Allen Parish,519,523,641,906,930,2019
LA,Assumption Parish,595,622,712,1001,1057,2019
LA,Avoyelles Parish,452,548,703,931,1037,2019
LA,Beauregard Parish,569,591,681,971,1196,2019
LA,Bienville Parish,536,560,641,865,868,2019
LA,Caldwell Parish,536,560,641,927,991,2019
LA,Catahoula Parish,481,485,641,828,952,2019
LA,Claiborne Parish,530,534,706,932,1086,2019
LA,Concordia Parish,500,503,641,835,952,2019
LA,East Carroll Parish,484,488,641,807,952,2019
LA,Evangeline Parish,507,510,654,828,1035,2019
LA,Franklin Parish,496,500,661,828,982,2019
LA,Jackson Parish,536,542,641,857,1071,2019
LA,Jefferson Davis Parish,546,560,641,927,933,2019
LA,La Salle Parish,513,516,683,890,1014,2019
LA,Lincoln Parish,660,663,783,1054,1058,2019
LA,Madison Parish,481,485,641,814,866,2019
LA,Morehouse Parish,536,560,641,897,952,2019
LA,Natchitoches Parish,572,585,774,1028,1046,2019
LA,Red River Parish,626,630,834,1045,1127,2019
LA,Richland Parish,498,501,663,831,1165,2019
LA,Sabine Parish,468,513,641,871,1114,2019
LA,St. Landry Parish,541,544,719,933,972,2019
LA,St. Mary Parish,664,668,827,1095,1335,2019
LA,Tensas Parish,500,503,641,927,952,2019
LA,Vernon Parish,685,807,1067,1337,1551,2019
LA,Washington Parish,595,621,711,968,1153,2019
LA,West Carroll Parish,481,485,641,825,866,2019
LA,Winn Parish,517,520,686,933,1193,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Aroostook County,588,661,775,1045,1121,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Franklin County,651,695,796,1054,1076,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Hancock County,801,837,1003,1261,1356,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Kennebec County,717,722,889,1158,1202,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Knox County,790,826,993,1386,1492,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Lincoln County,814,833,995,1270,1445,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Oxford County,724,729,890,1258,1462,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Piscataquis County,624,666,763,1103,1330,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Somerset County,615,704,909,1186,1270,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Waldo County,758,810,927,1246,1587,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
ME,Washington County,661,665,865,1084,1169,2019
MD,Caroline County,779,784,1037,1383,1650,2019
MD,Dorchester County,827,847,971,1337,1406,2019
MD,Garrett County,497,611,774,1069,1359,2019
MD,Kent County,850,856,1108,1398,1689,2019
MD,Talbot County,909,953,1261,1679,2080,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Dukes County,1238,1641,1879,2493,2568,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
